squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,Popular,houseAge,numNonGuestRooms,grossLivingArea
97355,2,1,1,24,76516,6,1,1,0,5554,9627,646,0,3,9743997.9,1,7,-1,81528
62859,79,0,0,99,23486,10,8,1,1,7664,8744,713,1,10,6296801.0,0,26,69,45738
93180,91,1,1,3,10016,1,2,1,0,2120,5643,653,1,1,9323693.2,1,14,90,84764
74062,4,0,1,96,45337,3,3,0,1,2906,5853,566,1,5,7418356.3,0,33,-1,64737
40680,92,1,0,50,3022,3,1,0,1,2445,3663,326,1,3,4075291.3,0,23,89,34246
33724,66,0,0,47,39980,3,2,1,1,3013,8937,521,1,1,3377381.2,0,14,65,21253
67830,4,1,1,36,68547,5,10,0,1,8,8701,923,0,9,6788996.1,0,35,-5,58198
32824,70,0,0,50,23029,3,8,0,1,8068,9387,292,1,3,3283900.8,0,18,67,15077
41369,18,0,1,71,43118,10,7,1,0,433,6704,256,0,1,4141342.3,1,13,17,33976
41049,73,1,0,19,52257,10,6,1,0,389,6118,343,1,7,4109822.0,0,6,66,34199
27339,15,1,0,88,56506,1,4,0,0,3443,9612,133,1,1,2746839.3,0,33,14,14151
57102,94,0,1,73,88991,1,5,0,0,1093,3102,789,1,2,5720511.8,0,8,92,52118
99454,86,1,1,24,75928,4,5,0,1,2635,5112,698,1,0,9958152.2,0,14,86,91009
60930,62,1,1,99,25318,4,3,0,0,3494,1097,797,0,3,6101689.7,0,9,59,55542
88930,69,1,0,89,93820,5,7,0,1,9079,2713,482,1,2,8902346.5,0,21,67,76656
40363,24,0,0,77,30415,6,8,1,0,2048,4194,501,0,8,4038464.6,0,10,16,33620
62468,54,1,0,21,26583,3,5,0,1,5092,339,553,0,6,6252168.8,0,18,48,56484
51483,13,1,0,94,78499,3,4,0,0,8346,4833,240,1,2,5157565.2,0,24,11,38064
34291,24,1,0,51,27566,2,2,0,1,8823,6357,320,1,1,3436795.2,0,24,23,18791
29019,52,0,0,27,10553,7,5,0,0,3914,9094,729,0,0,2903072.6,0,10,52,15282
24186,100,1,1,69,42375,2,9,1,0,2481,3336,908,1,3,2425111.3,1,33,97,17461
81453,89,1,0,83,52916,6,4,1,0,4244,3735,527,1,10,8152737.7,0,19,79,72947
52059,69,0,1,22,63749,6,2,0,0,1308,1138,349,1,3,5210227.0,0,26,66,49264
45248,52,1,1,99,15210,10,9,0,1,5903,5632,408,1,0,4540276.8,0,18,52,33305
25176,89,0,1,80,97775,4,8,0,0,4908,6330,916,1,6,2522970.7,0,29,83,13022
63065,17,1,0,20,15960,2,9,0,1,1468,6064,564,0,3,6311962.6,0,30,14,54969
78613,51,0,0,35,4184,8,5,0,0,8045,3226,801,0,4,7863369.6,0,30,47,66541
77117,68,1,1,69,7443,1,9,0,1,2503,3281,312,1,0,7720395.2,0,14,68,71021
72381,93,0,1,20,32337,6,3,0,0,2130,7783,256,0,8,7242040.0,0,16,85,62212
90193,32,1,1,3,34514,5,10,0,1,5262,8804,675,0,10,9024029.0,0,26,22,75452
82226,41,1,0,29,97019,10,10,1,0,1354,955,884,1,2,8227563.4,0,12,39,79033
98768,63,0,1,11,487,4,8,0,0,6321,1237,165,0,9,9879363.0,0,36,54,91045
78972,6,1,0,70,92582,3,2,1,1,7448,1279,849,1,8,7904128.4,0,22,-2,69396
40345,15,0,0,22,69937,2,7,1,1,131,7601,495,0,5,4037269.1,0,15,10,32118
72254,15,0,0,78,93233,9,9,1,0,3986,414,531,0,6,7233115.1,0,15,9,67323
57944,48,1,0,78,3351,4,6,0,1,2693,5342,414,1,8,5802614.1,0,15,40,49495
61632,22,0,0,69,38070,8,2,0,0,9732,7528,849,1,0,6168699.0,0,26,22,43523
78797,93,0,0,54,97351,1,8,1,0,4633,6930,138,0,5,7884093.4,0,12,88,67096
20001,26,0,1,54,73837,4,6,1,1,6976,4926,876,0,5,2004766.3,1,23,21,7223
88591,6,1,1,93,84333,1,10,1,1,4000,4443,697,1,6,8873534.8,1,28,0,79451
40378,81,1,1,26,34312,9,1,1,1,3836,2682,319,1,5,4046345.9,1,7,76,33541
67498,24,1,1,21,92259,8,4,1,0,2571,6694,849,1,1,6753907.7,1,19,23,57384
92002,66,0,0,64,29907,4,8,1,1,7791,7261,286,0,10,9201705.1,0,15,56,76664
32115,84,1,0,41,17304,7,10,1,0,1540,1794,694,1,6,3214734.0,0,26,78,28087
64164,47,1,1,49,2059,5,2,1,0,6643,2420,273,1,2,6427021.6,1,10,45,54828
11685,85,1,0,13,70794,8,6,0,1,362,3584,299,0,1,1173785.3,0,33,84,7440
91967,44,0,0,44,97804,8,5,0,1,6259,2785,513,1,7,9198819.8,0,28,37,82410
58108,35,0,0,80,25111,3,4,0,0,5339,8889,219,0,2,5818911.3,0,13,33,43661
41048,4,0,0,31,43048,6,2,0,0,8533,235,345,0,1,4107100.1,0,5,3,31935
69513,11,1,0,75,10439,2,2,0,0,8366,6543,941,0,7,6958375.5,0,21,4,53663
17040,34,1,0,55,72842,9,1,1,1,5811,7670,397,0,6,1709341.9,0,7,28,3162
59050,28,1,1,74,27737,3,5,0,1,6208,1658,965,1,0,5914478.1,0,25,28,50219
25870,6,1,1,3,96553,5,2,1,1,8108,4033,339,1,2,2590169.2,1,14,4,13390
69174,93,0,1,94,51069,3,4,0,0,923,1506,177,1,5,6929833.8,0,18,88,66568
95273,61,1,1,45,22419,2,9,0,1,34,1256,350,0,2,9537187.4,0,32,59,93633
42264,55,0,1,66,75039,5,8,0,0,7961,3897,238,0,2,4231907.7,0,9,53,30168
31350,73,0,0,11,19581,6,6,0,0,6125,8000,259,1,4,3136370.3,0,13,69,16966
61942,2,1,0,18,54472,1,3,0,0,5968,1804,143,0,2,6197760.1,0,15,0,54027
37164,46,1,0,38,76523,3,10,1,1,3819,3245,951,0,5,3721736.1,0,25,41,29149
35985,100,1,1,51,96283,8,10,0,0,3953,34,430,0,3,3610020.7,0,29,97,31568
81222,13,0,0,100,23961,9,4,1,1,6390,334,452,0,3,8129951.3,0,13,10,74046
46068,84,1,0,43,9909,2,4,0,0,3647,9609,870,1,9,4614136.1,0,15,75,31942
47824,52,0,0,12,39180,5,7,0,1,9562,3717,793,1,3,4784201.3,0,33,49,33752
65308,38,1,0,75,45213,9,7,0,1,3714,7479,698,0,2,6535120.3,0,23,36,53417
99885,2,0,0,5,29151,1,3,0,1,2965,637,362,0,10,9989210.1,0,25,-8,95921
25224,8,0,1,48,15830,3,10,0,0,2106,5726,759,0,8,2529744.6,0,30,0,16633
47563,82,1,0,55,97231,9,4,1,1,931,5691,374,1,3,4765002.0,0,36,79,40567
78037,11,1,1,65,83559,6,4,0,1,2500,2644,924,0,8,7811853.8,0,28,3,71969
63026,19,1,1,7,43079,9,4,1,0,349,361,872,0,9,6307284.4,1,22,10,61444
79830,96,1,1,20,68175,6,4,0,1,7666,3908,476,1,1,7989770.6,0,20,95,67780
11826,33,1,0,17,43510,2,9,0,1,9373,1366,662,0,4,1186605.1,0,35,29,425
52178,15,1,0,96,73210,10,7,0,0,4680,8200,332,0,10,5228450.8,0,8,5,38966
50418,69,0,0,81,22746,5,4,1,1,5888,6516,801,0,3,5049859.5,0,21,66,37213
53434,70,0,0,90,47639,8,2,0,1,7719,1508,354,1,5,5346181.9,0,7,65,43853
76383,22,1,0,22,86521,4,9,0,0,7668,8397,211,0,5,7641724.1,0,15,17,60107
67985,47,0,0,92,7411,10,6,1,0,141,839,263,0,3,6802989.1,0,15,44,66742
54780,70,0,1,3,31961,5,6,1,1,2957,4536,704,1,3,5480478.7,1,9,67,46583
50121,2,0,1,74,97905,3,7,1,0,4289,6636,455,0,9,5020674.6,1,30,-7,38741
44064,74,0,1,55,48051,4,4,0,1,10000,8795,711,1,7,4413732.1,0,5,67,24558
28481,74,1,1,6,83577,7,5,0,0,3397,7297,778,1,4,2854717.3,0,13,70,17009
47831,53,1,0,6,87835,4,10,1,0,2538,6505,976,1,10,4786864.2,0,14,43,37812
46211,47,1,0,77,63171,9,5,1,1,6159,9676,776,0,8,4629859.3,0,23,39,29600
32250,5,0,1,94,62776,6,3,0,0,5313,4953,676,1,1,3236484.1,0,25,4,21308
58958,10,1,0,42,56337,6,1,1,1,7832,551,914,0,5,5903746.7,0,29,5,49661
17786,8,1,1,38,60817,9,5,1,0,9748,6209,679,0,8,1784679.2,1,14,0,1150
59615,17,1,0,8,51878,4,7,0,0,6028,1776,746,1,9,5963967.0,0,36,8,51065
48577,76,1,0,20,96540,10,7,0,0,2025,2478,681,1,0,4862984.7,0,9,76,43393
66859,18,0,0,47,63616,8,9,0,1,8306,1810,159,0,10,6688391.8,0,28,8,56584
53381,86,0,0,19,48945,5,10,0,0,3504,9737,204,0,1,5339727.1,0,35,85,39936
45580,88,1,1,100,88107,7,6,0,1,2481,9869,439,0,5,4569449.5,0,11,83,32791
25440,47,0,1,12,43154,4,2,0,0,959,8737,345,0,1,2549452.1,0,35,46,15399
31598,63,1,0,39,30350,6,9,0,0,7048,8714,710,1,4,3165856.9,0,27,59,15126
23073,45,0,1,93,20942,3,6,0,0,2764,3974,795,1,2,2310872.1,0,5,43,15540
59049,94,0,0,91,23174,10,5,1,0,7928,3725,746,0,9,5910896.8,0,18,85,46650
93674,27,0,1,75,92270,2,3,0,1,5736,6812,821,0,2,9375903.9,0,27,25,80305
76446,54,1,1,29,48140,9,7,0,1,8752,7152,987,0,1,7651735.1,0,5,53,59555
41926,8,1,0,89,22338,3,9,0,1,2806,5989,102,1,5,4198279.5,0,11,3,33029
80976,87,1,0,55,91185,6,7,0,0,4642,9317,788,1,10,8102795.0,0,16,77,66229
79723,71,0,1,17,21006,9,7,1,1,6409,3614,940,1,3,7976910.1,1,5,68,68760
34838,45,1,1,95,62275,3,8,0,1,127,8233,132,1,2,3490058.2,0,14,43,26346
28303,23,0,0,29,1348,8,9,0,1,4559,8414,377,1,10,2833274.6,0,30,13,14953
93490,45,1,1,15,51703,2,9,0,0,8138,7038,350,0,3,9355490.2,0,14,42,77964
17950,57,0,1,69,52904,4,10,1,0,1925,1408,910,0,2,1802294.6,1,30,55,13707
7603,47,0,0,56,90726,8,8,0,0,131,3040,604,0,0,763363.9,0,27,47,3828
15555,33,1,1,8,76677,5,4,1,1,1635,4738,647,0,10,1564014.8,1,8,23,8535
78847,12,1,0,30,58735,7,8,1,0,4919,2179,424,0,8,7888002.5,0,21,4,71325
30596,41,0,1,69,73043,8,9,1,0,6656,7128,579,0,1,3063030.8,1,28,40,16233
37395,88,0,0,19,17284,9,7,0,1,610,9742,912,1,2,3741187.8,0,8,86,26131
27918,42,0,1,71,88907,6,1,0,1,6322,3500,222,0,2,2798713.6,0,10,40,17874
43789,83,0,1,1,85398,1,5,0,1,3713,789,998,1,8,4383378.7,0,19,75,38289
15728,76,1,0,12,40059,9,8,1,0,3436,384,253,0,5,1577515.7,0,9,71,11655
74409,95,0,1,56,32424,3,10,0,1,5850,1436,592,0,8,7447750.0,0,26,87,66531
29114,18,1,1,12,15509,1,9,0,0,3591,6866,799,1,3,2919917.4,0,32,15,17858
99539,34,0,1,75,88204,1,9,1,0,5552,8336,919,1,3,9963045.1,1,5,31,84732
73748,47,0,0,72,42075,6,9,1,1,6305,5609,930,1,7,7382612.1,0,25,40,60904
64273,65,1,0,14,72264,7,6,1,0,2525,2874,463,1,2,6433844.3,0,23,63,58411
83405,16,0,0,86,19556,4,2,1,1,5515,5295,550,1,6,8347406.0,0,26,10,72045
48652,25,0,0,5,93506,5,2,1,0,402,7114,468,0,9,4866264.2,0,34,16,40668
53034,62,1,1,52,8961,9,8,1,1,5609,5880,295,1,3,5312035.2,1,14,59,41250
67294,98,1,0,83,87213,6,5,1,0,8838,2034,627,1,4,6737871.6,0,10,94,55795
74857,19,0,1,55,32561,9,5,1,0,5220,5054,326,1,5,7495795.1,1,15,14,64257
23365,63,1,1,53,73093,9,1,1,1,8296,6639,697,0,5,2343955.6,1,10,58,7733
53591,91,1,0,66,13020,2,7,0,1,3909,1399,804,1,7,5365278.8,0,18,84,47479
13612,57,1,0,29,9468,5,1,0,1,2371,9910,955,1,8,1367128.9,0,17,49,376
63189,4,0,0,1,82488,4,1,1,1,3048,122,791,0,10,6319752.4,0,22,-6,59228
43441,42,0,1,45,45828,5,10,1,1,2301,3183,954,1,10,4349056.0,1,26,32,37003
43133,81,1,0,68,81883,8,7,1,0,2255,6877,214,0,6,4321653.6,0,10,75,33787
90323,27,0,0,95,24112,6,6,1,0,1823,2630,964,0,9,9037654.9,0,27,18,84906
50164,68,0,1,17,57026,10,6,1,0,5797,3839,454,1,10,5022955.5,1,31,58,40074
38713,64,1,0,13,16798,5,7,1,1,253,1791,463,1,3,3876407.2,0,24,61,36206
64827,50,1,1,54,18952,4,6,1,1,8197,760,690,0,2,6491283.9,1,27,48,55180
34956,3,1,1,93,64314,7,8,1,1,7769,5202,849,0,10,3508101.3,1,23,-7,21136
87810,52,1,0,76,52923,6,4,1,1,805,6407,488,0,2,8793955.5,0,11,50,80110
46349,76,0,0,24,64904,9,9,1,0,8950,1604,131,1,8,4636590.5,0,21,68,35664
96704,63,0,0,61,78651,8,9,1,1,6136,7497,824,1,1,9672864.9,0,17,62,82247
57314,63,0,0,60,68470,9,7,0,1,5477,9367,681,0,1,5733991.1,0,15,62,41789
42421,69,1,0,24,80196,5,8,0,1,86,4341,521,0,8,4246970.1,0,5,61,37473
36442,45,1,0,78,92517,6,4,0,1,1040,7933,293,1,1,3653630.9,0,7,44,27176
46301,83,0,0,57,19297,8,7,1,0,7625,9075,483,0,4,4631982.1,0,35,79,29118
13522,4,0,0,74,84593,3,10,0,1,2985,4037,161,1,7,1354750.1,0,5,-3,6339
83088,22,0,0,64,39738,6,4,0,1,2405,6251,457,1,7,8315132.4,0,22,15,73975
18019,89,0,0,17,27629,2,6,0,1,5047,8039,911,1,6,1803675.6,0,20,83,4022
29637,21,1,0,80,70145,7,9,0,0,9015,6762,303,0,0,2973981.8,0,28,21,13557
88231,33,1,0,31,51971,9,8,0,1,4448,5611,704,1,1,8827270.9,0,17,32,77468
99478,86,1,0,12,29401,8,1,1,0,5259,998,260,0,5,9953158.3,0,13,81,92961
25207,65,0,1,25,31694,10,6,1,0,4,8996,930,0,3,2527273.7,1,29,62,15277
89622,93,0,0,40,75385,5,5,0,1,2864,5547,607,1,9,8965091.7,0,9,84,80604
35082,21,1,1,52,89634,2,6,1,1,6916,1771,148,0,7,3516840.0,1,36,14,26247
91104,35,0,1,25,99363,7,5,0,0,5289,7715,825,1,10,9116835.1,0,35,25,77275
68046,66,1,0,80,3594,4,10,1,1,1353,6033,366,1,3,6818141.7,0,29,63,60294
32604,51,1,0,38,85386,1,5,0,1,2030,6606,135,0,2,3263791.9,0,17,49,23833
65825,55,0,0,45,46451,8,2,0,0,4711,7569,311,0,3,6586250.7,0,19,52,53234
61543,22,0,1,11,95902,7,4,1,0,3733,9677,614,0,5,6158002.7,1,9,17,47519
25004,61,0,0,56,10743,6,1,1,0,8370,8470,888,0,10,2506029.9,0,7,51,7276
41524,98,1,1,97,82133,5,7,1,1,3636,7992,509,0,1,4163553.6,1,10,97,29387
32602,47,1,0,43,28720,4,2,0,0,9723,3796,664,0,5,3267427.6,0,30,42,18419
17648,25,0,0,11,47596,1,1,1,1,7702,4829,540,1,10,1765902.2,0,14,15,4577
11498,38,0,1,41,31410,6,2,1,0,4035,3086,699,0,5,1154978.9,1,17,33,3678
69482,42,1,0,94,36004,6,1,1,0,7285,1089,751,0,1,6957177.2,0,14,41,60357
61647,46,1,0,43,64030,1,10,1,0,1313,5453,803,0,10,6172515.9,0,7,36,54078
87500,29,1,0,1,61445,4,4,0,0,4042,9438,120,0,1,8754886.3,0,13,28,73900
14878,39,0,1,18,56764,5,10,1,1,436,6690,650,0,4,1491712.2,1,14,35,7102
43872,12,1,1,95,7643,5,9,1,0,1295,9775,599,0,7,4402358.3,1,33,5,32203
44120,42,0,1,66,82323,1,1,0,0,1680,1125,342,1,7,4420400.4,0,32,35,40973
68528,34,1,0,78,23274,1,1,0,1,8731,8777,418,1,4,6864016.7,0,29,30,50602
64013,22,0,0,59,37935,2,8,0,1,4357,492,261,1,0,6404986.7,0,19,22,58903
44911,33,0,0,56,3014,10,6,1,1,8835,9875,559,1,0,4495840.1,0,25,33,25642
68647,50,0,0,31,12041,10,2,0,0,8784,6571,730,0,6,6867106.0,0,16,44,52562
76256,38,0,1,32,55125,7,7,0,1,2887,5743,178,0,4,7631297.1,0,5,34,67448
36417,62,0,1,70,68060,1,10,0,1,5756,7023,721,0,6,3650549.1,0,5,56,22917
69901,69,1,0,28,67774,8,5,0,1,3492,2440,833,1,1,6996565.9,0,17,68,63136
69242,1,0,1,83,68161,2,9,1,1,772,1479,153,0,0,6936087.4,1,12,1,66838
31601,70,0,0,35,63409,6,1,1,1,6203,6654,678,0,4,3163556.8,0,8,66,18066
50294,30,0,1,64,23861,8,2,1,0,7052,6277,959,0,10,5034657.6,1,20,20,36006
27060,39,0,0,90,65435,1,7,1,1,6939,379,570,0,7,2710700.7,0,19,32,19172
43140,6,1,1,53,29151,5,10,1,1,3056,6995,743,0,6,4322399.2,1,34,0,32346
63717,7,0,0,89,47370,10,6,1,0,4419,2071,221,0,8,6379454.1,0,15,-1,57006
40310,75,1,1,52,76234,5,8,1,1,1295,9714,654,1,4,4041851.6,1,20,71,28647
8904,96,1,1,37,47762,5,9,0,0,173,6306,120,0,8,895624.6,0,10,88,2305
90633,92,1,1,81,87006,6,1,0,0,650,998,206,0,7,9072944.6,0,20,85,88779
16251,54,1,0,71,18325,3,2,0,1,260,6657,945,1,0,1629387.0,0,26,54,8389
72165,56,0,0,22,7182,8,3,0,0,9444,8701,975,1,0,7218838.4,0,22,56,53045
18240,36,0,0,98,61330,4,9,0,1,7451,832,311,0,1,1828031.8,0,8,35,9646
16006,69,1,0,44,84552,5,6,1,1,3094,8477,242,1,0,1606780.5,0,21,69,4193
22333,6,1,1,34,62849,3,4,0,0,3017,9775,868,0,8,2245486.2,0,24,-2,8673
89742,27,0,0,29,18849,3,2,1,1,6349,8567,640,1,4,8976777.7,0,19,23,74186
10966,47,0,1,10,12718,5,5,0,1,7420,3032,439,1,2,1101642.7,0,29,45,75
47148,37,0,1,78,27736,7,6,1,1,2426,1132,662,1,1,4721381.3,1,13,36,42928
93622,85,0,0,13,95229,9,6,0,1,6525,5933,111,0,6,9363558.2,0,14,79,81053
44854,18,1,0,79,88270,2,7,1,1,5217,4224,385,0,2,4489439.7,0,29,16,35028
92684,4,1,1,64,23468,8,5,1,1,5647,9585,419,0,9,9278413.3,1,13,-5,77033
38964,47,0,1,56,14596,8,5,0,1,2594,7971,494,1,4,3902450.1,0,5,43,27905
90703,61,0,1,15,57243,9,5,1,0,96,2565,192,1,7,9072785.2,1,24,54,87850
81247,42,0,1,14,71916,5,10,0,1,3176,767,377,1,2,8127330.2,0,24,40,76927
42655,30,0,0,93,80910,5,8,0,1,7108,9700,198,1,5,4272845.4,0,32,25,25649
19602,44,1,0,89,4151,4,4,0,0,7095,4856,509,0,0,1972327.5,0,31,44,7142
54706,87,1,0,18,48172,10,7,1,0,7260,4042,585,1,5,5476681.1,0,15,82,42819
74133,92,1,0,92,89313,1,7,1,0,7539,1538,250,0,6,7424902.1,0,35,86,64806
32165,44,0,0,80,63904,9,9,1,0,9861,8249,592,0,1,3219111.8,0,8,43,13463
15262,49,0,1,72,20893,2,7,0,1,6000,293,884,0,1,1531236.5,0,21,48,8085
34819,71,0,1,85,95913,1,8,0,1,134,6133,773,0,4,3488144.0,0,36,67,27779
93896,35,1,1,80,66057,5,3,0,1,6885,7016,301,0,9,9401076.4,0,22,26,79694
62414,19,0,0,77,88604,8,4,1,1,1717,3023,492,1,6,6250022.7,0,29,13,57182
70873,10,0,0,38,4459,5,5,0,1,5238,5274,560,0,5,7089697.7,0,29,5,59801
16326,61,0,1,23,80205,10,1,0,1,7780,473,320,1,8,1638783.0,0,6,53,7753
33628,100,0,0,43,17190,10,9,1,1,9961,9248,166,0,10,3367900.4,0,12,90,14253
41845,32,1,0,61,73745,2,6,0,0,5440,2716,407,0,1,4191538.2,0,34,31,33282
26814,16,1,1,69,78405,7,6,1,1,8582,1132,969,1,9,2689533.0,1,6,7,16131
68974,59,0,1,52,42575,7,8,1,0,9349,5402,765,0,1,6904810.5,1,21,58,53458
16873,88,1,0,61,23484,4,7,0,0,1738,6185,792,0,7,1691487.0,0,26,81,8158
38513,7,1,0,8,96891,6,3,0,0,4811,3568,399,0,2,3853759.3,0,13,5,29735
82959,13,0,0,20,59334,9,1,0,0,7319,1800,348,0,8,8298011.1,0,15,5,73492
97985,66,0,1,49,32487,1,3,0,0,2461,2372,584,1,7,9804383.0,0,6,59,92568
74436,29,1,0,37,17213,1,1,1,0,9611,3817,249,0,7,7450183.2,0,34,22,60759
79572,45,0,0,7,32878,3,1,0,0,229,8987,135,0,4,7958075.5,0,21,41,70221
7038,24,1,1,41,98533,2,1,1,0,2452,3280,877,0,2,708802.9,1,7,22,429
58869,32,1,1,59,72621,7,10,1,0,7058,273,850,1,1,5896012.4,1,32,31,50688
15967,75,1,0,89,94596,9,9,1,1,7274,2052,863,1,1,1605306.0,0,26,74,5778
28792,30,0,1,83,10456,5,2,0,0,8758,7408,206,1,8,2885914.9,0,17,22,12420
74037,27,1,0,94,97998,2,3,0,1,4204,2257,916,1,7,7413723.0,0,16,20,66660
49104,3,0,0,39,9585,5,5,1,0,1091,9708,166,0,6,4913428.4,0,32,-3,38139
89708,27,1,0,72,64301,3,10,0,1,2592,6674,456,1,8,8978292.3,0,13,19,79986
74885,84,1,1,48,83527,7,1,0,0,8924,3352,918,1,1,7499296.3,0,13,83,61691
52887,86,0,1,30,7597,2,6,0,1,840,5208,668,1,4,5292579.6,0,30,82,46171
17615,13,0,1,88,34394,8,6,1,0,7569,584,687,1,5,1774991.8,1,18,8,8775
10588,61,0,1,78,7897,8,1,1,1,2711,4822,200,1,6,1063316.5,1,11,55,2855
72085,57,1,0,30,40408,10,6,0,0,7492,7385,984,0,8,7212400.1,0,25,49,56224
48092,61,1,1,54,58882,2,7,1,1,2646,2546,464,1,3,4817550.9,1,17,58,42436
44815,79,1,1,29,52384,2,5,0,1,7217,6638,594,1,3,4490727.7,0,29,76,30366
94702,96,1,1,57,23632,4,5,0,1,1510,3095,787,0,1,9479031.9,0,27,95,89310
19575,100,1,1,67,33043,5,9,1,1,7143,4396,662,1,7,1966077.9,1,17,93,7374
78934,44,0,0,22,57594,4,3,0,0,6556,7690,870,0,3,7895339.6,0,30,41,63818
99108,20,0,0,63,45112,9,1,1,0,9253,7025,786,0,0,9914800.1,0,25,20,82044
38522,4,1,0,63,27106,10,2,0,0,6735,1244,783,0,6,3858534.0,0,36,-2,29760
83698,44,1,0,13,94020,3,9,0,0,600,4130,489,0,1,8376076.9,0,27,43,78479
8976,38,0,0,48,66937,8,4,0,1,1776,134,241,1,0,898880.7,0,19,38,6825
71298,98,0,0,29,24335,8,5,0,0,2964,4917,457,0,5,7131907.8,0,28,93,62960
76974,9,0,0,48,497,7,4,0,0,8753,4889,400,1,10,7700879.4,0,12,-1,62932
96395,51,0,1,70,69572,1,4,0,1,7673,136,594,1,3,9648710.6,0,10,48,87992
20906,36,0,0,18,57135,4,6,0,1,2584,4383,505,0,2,2092028.4,0,22,34,13434
42619,81,0,0,7,91709,5,9,0,1,5800,728,645,0,8,4263005.5,0,21,73,35446
19782,60,1,0,92,64003,6,10,1,1,3582,345,518,1,5,1988451.0,0,26,55,15337
63066,53,1,0,27,68230,2,2,1,1,587,7987,608,1,7,6313110.3,0,23,46,53884
43912,67,0,0,88,3953,10,7,1,1,9333,843,944,0,3,4396083.0,0,36,64,32792
22810,20,0,0,77,51325,2,6,1,0,1289,1965,822,1,6,2282270.4,0,22,14,18734
32490,11,0,0,32,16884,5,4,0,1,1862,8253,924,1,10,3250802.6,0,20,1,21451
19461,78,1,0,10,41021,5,1,0,0,9375,770,204,0,6,1949663.1,0,5,72,9112
38375,95,1,0,21,81613,2,5,1,0,1686,2564,168,0,7,3840731.2,0,24,88,33957
86008,47,0,0,82,83780,5,8,0,1,8989,9728,169,1,1,8609323.5,0,11,46,67122
79445,43,0,1,51,11894,6,8,0,0,414,7680,381,0,6,7948637.0,0,36,37,70970
67370,51,1,0,28,68941,7,3,1,1,5096,2398,331,0,7,6742167.0,0,6,44,59545
68590,39,0,1,82,97903,7,1,1,0,3966,8173,538,0,1,6871144.2,1,14,38,55913
58980,67,1,1,82,86935,2,1,0,0,4627,6059,452,1,8,5914784.4,0,22,59,47842
12389,70,1,1,48,48969,4,2,1,0,6033,807,161,1,4,1247818.8,1,8,66,5388
90151,73,1,1,79,15682,3,3,0,1,1784,9088,682,1,9,9022486.2,0,14,64,78597
37846,76,0,1,54,33431,10,7,0,1,934,7934,558,1,4,3790981.1,0,35,72,28420
93187,66,1,0,9,87936,10,4,1,1,7207,9487,840,1,1,9324088.6,0,10,65,75653
66592,21,1,0,92,6475,6,7,0,0,484,5922,992,1,5,6666928.6,0,30,16,59194
11644,19,1,0,50,36946,5,8,1,0,2899,7926,625,1,8,1166984.8,0,18,11,194
42167,74,1,0,80,24509,7,3,0,1,1456,7125,923,1,10,4221684.9,0,17,64,32663
30458,50,0,1,43,40175,9,10,0,0,2413,2580,821,0,9,3051295.4,0,32,41,24644
23892,26,0,0,14,12324,7,5,1,0,8271,5158,330,0,0,2390553.2,0,14,26,10133
15621,24,1,0,29,27464,5,5,1,0,3343,8495,865,1,7,1566732.4,0,22,17,2918
22716,61,0,0,36,95435,7,3,0,0,2979,2291,998,1,10,2272979.3,0,13,51,16448
82859,100,1,0,12,71749,5,10,0,1,6484,652,153,0,0,8291287.8,0,28,100,75570
73838,68,1,1,63,52507,6,9,1,1,2945,4176,899,1,2,7396303.9,1,17,66,65818
15064,44,1,1,1,34563,9,4,0,1,7518,4708,738,0,8,1512799.1,0,25,36,2100
94867,65,0,1,53,46376,7,9,1,1,8112,823,114,1,9,9494401.9,1,27,56,85818
62037,58,0,1,72,44967,10,5,1,1,5891,5957,638,1,2,6213106.2,1,34,56,49551
96906,47,0,1,35,72144,9,10,0,1,7788,773,612,1,0,9697498.0,0,6,47,87733
92877,43,0,0,94,14865,5,4,0,0,4652,4145,873,1,0,9293132.6,0,20,43,83207
88652,76,1,0,36,17201,9,2,1,1,2119,9567,713,0,3,8873177.8,0,18,73,76253
89178,74,0,0,89,21568,9,8,1,1,4196,5919,530,0,6,8926770.7,0,29,68,78533
30863,78,0,1,34,73984,6,9,0,0,4411,2968,273,1,9,3089420.5,0,11,69,23211
98755,18,0,1,12,21268,4,2,0,1,578,1471,273,0,8,9880422.4,0,12,10,96433
34195,71,1,1,79,29555,7,6,0,0,4813,357,398,0,0,3428702.5,0,21,71,28627
73177,38,1,0,5,29791,4,6,1,1,695,5899,819,1,4,7321281.1,0,15,34,65764
13969,15,0,0,23,699,4,6,0,0,9527,1310,962,0,10,1399049.3,0,13,5,2170
62460,43,0,0,96,54866,7,6,1,0,9938,1280,360,0,5,6253854.3,0,23,38,50882
24104,53,1,0,28,91305,1,1,0,0,560,305,697,0,3,2417754.8,0,18,50,22542
25892,8,0,0,99,74322,8,4,0,0,5495,8674,739,1,0,2593267.0,0,6,8,10984
15944,83,1,1,32,96211,8,9,1,0,6678,5275,709,0,0,1602339.3,1,33,83,3282
90045,95,0,0,77,6252,2,3,1,0,8151,3345,501,0,6,9009466.8,0,18,89,78048
37754,65,1,0,66,83911,6,7,1,0,5934,286,942,0,9,3784160.6,0,10,56,30592
